MAN.1DguJs6ok2BN5WAHVa3NKjGAyhHU,1.714943136666186244
MAN.1EPuc1kSB85qrFk6pYbi877joVic,1.709823393995275454
MAN.1W41apfnsqcY7bGd5fxWeS4ERD8z,1.714260504310065211
MAN.1ZvKezKRCBeTdsdxwUuRgKh8H8BM,1.71118865870751856
MAN.1eTgDDNwzVaEWN5zGbzdjKdKCM2H,1.715113794755216855
MAN.1jvhoEoVEYrauxM7AG6tFBcP1SSm,1.7082874711940016
MAN.218b1MzHNP5Dyews78mAzr6C9zjAw,0.110517166502795369
MAN.21BTHiQWdB89mMme7Y5Z8Jf32AWpt,1.712041949152670364
MAN.21LDRQtTVBdv3EcktxrVQebpQmLEA,1.711529974885579007
MAN.21ZLZJo8RV19r3XH4N1EEmbedNBdj,17.906811965778661661
MAN.21rwDASTawzMSdeAZvWwj6oZUAT3g,1.714260504310065211
MAN.21wkG7BzBYiuDuH8URR1bqSBz2ojd,1.71118865870751856
MAN.2262j8jVuZ5GLg8YhKV2TXnwcnoNN,31.379756120459281566
MAN.227H3aY67jqkXka3jM9W5BiuDx5KF,1.714431162399094674
MAN.22S6eRsGfmw17iaxiZXkGAN9tgbEH,1.708458129283032774
MAN.22w999veNYYRZByDUHTx6fRYx2CBZ,1.712553923419761891
MAN.23529t8V5Q5ivKjQCWikLLYxkWDCs,1.711529974885579007
MAN.236xDid4eRewAiyPJZzqezzk3Hu46,171.521960277041728432
MAN.23983gYFh8YH1ovpzKa3wpcNaRVn7,1278.938683171659551531
MAN.23BkvxgdPt1nua2q7GWx3HEU8hqVr,1.714943136666186244
MAN.23SsxCjMoAHzSVd4BXJ9QxZgfF6n,1.706580890303697979
MAN.23ma2YDx3jKNReEgGSREpKjab75qL,1.707434180748849854
MAN.23p7kd2rVsrAVc79sv3oMJ99Q29pC,1.714601820488125585
MAN.24AztB99agZ1Vj2HoCsbinRuy2Ypb,1.710164710173336092
MAN.24NL7NjtWoczTt3YKR73heJqQvhU4,1.706580890303697979
MAN.2523m8TY47sL346vpi6XBw5eR1ud3,1.712212607241699898
MAN.253ZT6RZWK28o78gqAn2HkS73mcdN,1.714943136666186244
MAN.25iyv6NxjE6B6b6G2cjeLmyjUvcta,1.706751548392729028
MAN.25j3Bdti4vFk8QKwJE4wtkEhVe3nH,1.714089846221034385
MAN.262a3dHFdjUYdPPiLfm78qfAXujAN,1.714431162399094674
MAN.26Uss61Cmdj2fDP2aA4s8iiawTi14,1.768188460443662055
MAN.26af6f7oP5aRyYwhPg97V8X3hSoB,1.714772478577155104
MAN.26kchXhXypteNzkHXprYrQLEaWyzL,1.712383265330730683
MAN.26niWyScrAsB4Qv8aRDhFch1Efq1N,1.716649717556489723
MAN.26pT6eoUvwmVG96NGcqMs8d7CzVve,1.709823393995275454
MAN.26q6aY6SuDwEMaKYDcxZsjbdPEVUx,1.709823393995275454
MAN.272iccoEkAUavhzcuJYJ1CmR3NXiQ,1.710676684440427268
MAN.27EPuKG3ZomBr6TCxRnT1MKzCS3Mv,1.712212607241699898
MAN.27ErRA2BJkwE7K2V23L3QZf7sTeQC,1.714772478577155104
MAN.28PPwQuaL5PSk8CxuNveHY5UYSfXR,9.277997668225093738
MAN.28tJ3LkRRfgRARAFV3nxPr8M1nh34,1.708458129283032774
MAN.28wD2jELVwTMZwRK6TqbcaZjC1JR5,34.307224979686248952
MAN.29HqsJ5sW7UiBN7orcVHhUcnURvZe,1.709823393995275454
MAN.29UNUHvQ39YxgA6qgnHrsfGXrLGn8,1.714772478577155104
MAN.29jiBrYKPBZUrDEsL4ojLFWDKfGjQ,1.718014982268732401
MAN.29nBkzeHu8PL8gaUwvSZ2mT9pdDmx,1.710335368262366852
MAN.29ysUJm5bwoz2KNtknsY37qAqK5Rn,1.709311419728184766
MAN.2APb4eWW8Aoo8UXm4qHtKQS6UJnry,6.380393974578441271
MAN.2AQe96LZ9ehC78yFQXkhxyt3eayC9,18.126960900627838786
MAN.2Am7mk2tvfvVRM8vT4osNg7TuqX8y,1.709311419728184766
MAN.2BWCuxJ2c6fdERpvGQ5fyEKxZ6dTy,1.714089846221034385
MAN.2Ba4xM55D4dB1YFLSqiF9ms2gVFf7,1.708970103550123881
MAN.2BhbX6zZ9AACcdQnpNaAfFsZw65T2,1.516501018654475846
MAN.2Bk1LX9J4K9UVvdhbgkuvvbQJDfGT,1.712383265330730683
MAN.2Bt2U4mV7QZ5hWdXXxM4pgf2vhM1d,2.019055851318305256
MAN.2BzzZSpEZghmijA2MUzaZ6wdmLiZe,1.712212607241699898
MAN.2CYCizQXsiRXKpR9A6M8L9hxCAekV,1.716649717556489723
MAN.2CZKCEgtnF6C1aQS9ZC5pCyMTbCRP,1.714431162399094674
MAN.2CZUFdquaYQmPGSPYBZHLfUKoVJN4,1.710164710173336092
MAN.2DEjKozi6jfxCwjr4UbLPHPEtgpja,1.711529974885579007
MAN.2DGUZ54FnGzsxkQAKnDK7rkRi7Rr7,5.700492147881447348
MAN.2DJTCKzujPXHAJQRGj1uSMLgogz29,1.716137743289398217
MAN.2DZSYGtF8H1CDMHuRC56oeu3KfrRk,1.709311419728184766
MAN.2DgE7NvZfrLPGMudZAY5ZHMgVp4z1,1.706580890303697979
MAN.2DgJUcgLTg2NqNh489ePXDfsWzLvr,1.710164710173336092
MAN.2DgKhXp8DCUX83DHHKSmEaJGcEfgo,1.709823393995275454
MAN.2DhbM23JHsYsmrKXa1hmeEHsSNW6f,1.714772478577155104
MAN.2DtgPPTR9cfJud4ieRrBRkXMpD5ua,1.706751548392729028
